"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"BGR","INFRAINVEST","AIR","EUR","A","2005",57265569.076593,
"BGR","INFRAINVEST","AIR","EUR","A","2006",15850291.440843,
"BGR","INFRAINVEST","AIR","EUR","A","2007",34257081.501176,
"BGR","INFRAINVEST","AIR","EUR","A","2008",13805092.54525,
"BGR","INFRAINVEST","AIR","EUR","A","2009",5112997.2389815,
"BGR","INFRAINVEST","AIR","EUR","A","2010",8180795.5823704,
"BGR","INFRAINVEST","AIR","EUR","A","2011",39370078.740157,
"BGR","INFRAINVEST","AIR","EUR","A","2012",27098885.366602,
"BGR","INFRAINVEST","AIR","EUR","A","2013",48062174.046426,
"BGR","INFRAINVEST","AIR","EUR","A","2014",7158196.1345741,
"BGR","INFRAINVEST","AIR","EUR","A","2015",4601697.5150833,
"BGR","INFRAINVEST","AIR","EUR","A","2016",27098885.366602,
"BGR","INFRAINVEST","AIR","EUR","A","2017",10737294.201861,
"BGR","INFRAINVEST","AIR","EUR","A","2018",6135596.6867778,
"BGR","INFRAINVEST","AIR","EUR","A","2019",5112997.2389815,
"BGR","INFRAINVEST","AIR","EUR","A","2020",2045198.8955926,
"BGR","INFRAINVEST","SEA","EUR","A","1995",,"M"
"BGR","INFRAINVEST","SEA","EUR","A","1996",,"M"
"BGR","INFRAINVEST","SEA","EUR","A","1997",,"M"
"BGR","INFRAINVEST","SEA","EUR","A","1998",,"M"
"BGR","INFRAINVEST","SEA","EUR","A","1999",,"M"
"BGR","INFRAINVEST","SEA","EUR","A","2000",,"M"
"BGR","INFRAINVEST","SEA","EUR","A","2001",5132943.2296479,"M"
"BGR","INFRAINVEST","SEA","EUR","A","2002",4104247.896573,"M"
"BGR","INFRAINVEST","SEA","EUR","A","2003",3078501.7957927,"M"
"BGR","INFRAINVEST","SEA","EUR","A","2004",1023960.6799099,"M"
"BGR","INFRAINVEST","SEA","EUR","A","2005",4601697.5150833,"M"
"BGR","INFRAINVEST","SEA","EUR","A","2006",8180795.5823704,"M"
"BGR","INFRAINVEST","SEA","EUR","A","2007",46016975.150833,"M"
"BGR","INFRAINVEST","SEA","EUR","A","2008",6646896.4106759,"M"
"BGR","INFRAINVEST","SEA","EUR","A","2009",8180795.5823704,"M"
"BGR","INFRAINVEST","SEA","EUR","A","2010",5112997.2389815,"M"
"BGR","INFRAINVEST","SEA","EUR","A","2011",4601697.5150833,"M"
"BGR","INFRAINVEST","SEA","EUR","A","2012",3067798.3433889,"M"
"BGR","INFRAINVEST","SEA","EUR","A","2013",2556498.6194907,"M"
"BGR","INFRAINVEST","SEA","EUR","A","2014",14827691.993046,"M"
"BGR","INFRAINVEST","SEA","EUR","A","2015",10225994.477963,"M"
"BGR","INFRAINVEST","SEA","EUR","A","2016",11248593.925759,"M"
"BGR","INFRAINVEST","SEA","EUR","A","2017",7669495.8584722,"M"
"BGR","INFRAINVEST","SEA","EUR","A","2018",5624296.9628796,"M"
"BGR","INFRAINVEST","SEA","EUR","A","2019",110952040.0859,"M"
"BGR","INFRAINVEST","SEA","EUR","A","2020",53175171.285408,
"HRV","INFRAINVEST","AIR","EUR","A","1995",6582893.2547287,
"HRV","INFRAINVEST","AIR","EUR","A","1996",15512192.293195,
"HRV","INFRAINVEST","AIR","EUR","A","1997",12321799.555842,
"HRV","INFRAINVEST","AIR","EUR","A","1998",11087252.466563,
"HRV","INFRAINVEST","AIR","EUR","A","1999",17681365.951495,
"HRV","INFRAINVEST","AIR","EUR","A","2000",5363122.6454584,
"HRV","INFRAINVEST","AIR","EUR","A","2001",6948713.1517759,
"HRV","INFRAINVEST","AIR","EUR","A","2002",9308223.6132096,
"HRV","INFRAINVEST","AIR","EUR","A","2003",30516400.914171,
"HRV","INFRAINVEST","AIR","EUR","A","2004",11869198.762403,
"HRV","INFRAINVEST","AIR","EUR","A","2005",19048648.356547,
"HRV","INFRAINVEST","AIR","EUR","A","2006",24300673.046731,
"HRV","INFRAINVEST","AIR","EUR","A","2007",19896158.406127,
"HRV","INFRAINVEST","AIR","EUR","A","2008",20625121.120678,
"HRV","INFRAINVEST","AIR","EUR","A","2009",27924209.608652,
"HRV","INFRAINVEST","AIR","EUR","A","2010",28125728.867974,
"HRV","INFRAINVEST","AIR","EUR","A","2011",18552376.855238,
"HRV","INFRAINVEST","AIR","EUR","A","2012",15555821.467034,
"HRV","INFRAINVEST","AIR","EUR","A","2013",16097110.436733,
"HRV","INFRAINVEST","AIR","EUR","A","2014",77934665.863307,
"HRV","INFRAINVEST","AIR","EUR","A","2015",139742579.45889,
"HRV","INFRAINVEST","AIR","EUR","A","2016",175857721.14938,
"HRV","INFRAINVEST","AIR","EUR","A","2017",65778897.165211,
"HRV","INFRAINVEST","AIR","EUR","A","2018",98407948.126879,
"HRV","INFRAINVEST","AIR","EUR","A","2019",114717856.08369,
"HRV","INFRAINVEST","AIR","EUR","A","2020",22153242.067282,
"HRV","INFRAINVEST","SEA","EUR","A","1995",1316578.6509457,
"HRV","INFRAINVEST","SEA","EUR","A","1996",289947.51949897,
"HRV","INFRAINVEST","SEA","EUR","A","1997",716383.6951071,
"HRV","INFRAINVEST","SEA","EUR","A","1998",6175178.5889717,
"HRV","INFRAINVEST","SEA","EUR","A","1999",9632385.9287995,
"HRV","INFRAINVEST","SEA","EUR","A","2000",7456048.5558811,
"HRV","INFRAINVEST","SEA","EUR","A","2001",24454125.130288,
"HRV","INFRAINVEST","SEA","EUR","A","2002",27654867.256637,
"HRV","INFRAINVEST","SEA","EUR","A","2003",10304239.26972,
"HRV","INFRAINVEST","SEA","EUR","A","2004",9335324.8693055,
"HRV","INFRAINVEST","SEA","EUR","A","2005",16616906.013158,
"HRV","INFRAINVEST","SEA","EUR","A","2006",13515542.874305,
"HRV","INFRAINVEST","SEA","EUR","A","2007",17443207.369755,
"HRV","INFRAINVEST","SEA","EUR","A","2008",51908861.8809,
"HRV","INFRAINVEST","SEA","EUR","A","2009",76689414.681323,
"HRV","INFRAINVEST","SEA","EUR","A","2010",51449504.026781,
"HRV","INFRAINVEST","SEA","EUR","A","2011",62647881.264788,
"HRV","INFRAINVEST","SEA","EUR","A","2012",95861087.843857,"B"
"HRV","INFRAINVEST","SEA","EUR","A","2013",74284206.359678,
"HRV","INFRAINVEST","SEA","EUR","A","2014",69682760.066015,
"EST","INFRAINVEST","AIR","EUR","A","1995",2000000,
"EST","INFRAINVEST","AIR","EUR","A","1996",0,
"EST","INFRAINVEST","AIR","EUR","A","1997",0,
"EST","INFRAINVEST","AIR","EUR","A","1998",4000000,
"EST","INFRAINVEST","AIR","EUR","A","1999",0,
"EST","INFRAINVEST","AIR","EUR","A","2000",1000000,
"EST","INFRAINVEST","AIR","EUR","A","2001",1000000,
"EST","INFRAINVEST","AIR","EUR","A","2002",0,
"EST","INFRAINVEST","AIR","EUR","A","2003",0,
"EST","INFRAINVEST","AIR","EUR","A","2004",6000000,
"EST","INFRAINVEST","AIR","EUR","A","2005",4000000,
"EST","INFRAINVEST","AIR","EUR","A","2006",10000000,
"EST","INFRAINVEST","AIR","EUR","A","2007",31000000,
"EST","INFRAINVEST","AIR","EUR","A","2008",56000000,
"EST","INFRAINVEST","AIR","EUR","A","2009",19000000,
"EST","INFRAINVEST","AIR","EUR","A","2010",3000000,
"EST","INFRAINVEST","AIR","EUR","A","2011",6000000,
"EST","INFRAINVEST","AIR","EUR","A","2012",482000,"B"
"EST","INFRAINVEST","AIR","EUR","A","2013",965000,
"EST","INFRAINVEST","AIR","EUR","A","2014",135000,
"EST","INFRAINVEST","AIR","EUR","A","2015",0,
"EST","INFRAINVEST","AIR","EUR","A","2016",13817000,"P"
"EST","INFRAINVEST","AIR","EUR","A","2017",16500000,"P"
"EST","INFRAINVEST","AIR","EUR","A","2018",11000000,"P"
"EST","INFRAINVEST","AIR","EUR","A","2019",14000000,"P"
"EST","INFRAINVEST","AIR","EUR","A","2020",4000000,"P"
"EST","INFRAINVEST","SEA","EUR","A","1995",19000000,
"EST","INFRAINVEST","SEA","EUR","A","1996",21000000,
"EST","INFRAINVEST","SEA","EUR","A","1997",12000000,
"EST","INFRAINVEST","SEA","EUR","A","1998",22000000,
"EST","INFRAINVEST","SEA","EUR","A","1999",10000000,
"EST","INFRAINVEST","SEA","EUR","A","2000",17000000,
"EST","INFRAINVEST","SEA","EUR","A","2001",27000000,
"EST","INFRAINVEST","SEA","EUR","A","2002",21000000,
"EST","INFRAINVEST","SEA","EUR","A","2003",59000000,
"EST","INFRAINVEST","SEA","EUR","A","2004",66000000,
"EST","INFRAINVEST","SEA","EUR","A","2005",24000000,
"EST","INFRAINVEST","SEA","EUR","A","2006",31000000,
"EST","INFRAINVEST","SEA","EUR","A","2007",57000000,
"EST","INFRAINVEST","SEA","EUR","A","2008",41000000,
"EST","INFRAINVEST","SEA","EUR","A","2009",75000000,
"EST","INFRAINVEST","SEA","EUR","A","2010",39000000,
"EST","INFRAINVEST","SEA","EUR","A","2011",18000000,
"EST","INFRAINVEST","SEA","EUR","A","2012",8626000,
"EST","INFRAINVEST","SEA","EUR","A","2013",5945000,
"EST","INFRAINVEST","SEA","EUR","A","2014",6705700,
"EST","INFRAINVEST","SEA","EUR","A","2015",12183000,
"EST","INFRAINVEST","SEA","EUR","A","2016",6053000,
"EST","INFRAINVEST","SEA","EUR","A","2017",4900000,
"EST","INFRAINVEST","SEA","EUR","A","2018",6000000,
"EST","INFRAINVEST","SEA","EUR","A","2019",5000000,
"EST","INFRAINVEST","SEA","EUR","A","2020",3000000,
"GEO","INFRAINVEST","AIR","EUR","A","1996",7485963.8178415,
"GEO","INFRAINVEST","AIR","EUR","A","1997",1359064.9633052,
"GEO","INFRAINVEST","AIR","EUR","A","1998",0,
"GEO","INFRAINVEST","AIR","EUR","A","1999",0,
"GEO","INFRAINVEST","AIR","EUR","A","2000",0,
"GEO","INFRAINVEST","AIR","EUR","A","2001",0,
"GEO","INFRAINVEST","AIR","EUR","A","2002",0,
"GEO","INFRAINVEST","AIR","EUR","A","2003",0,
"GEO","INFRAINVEST","AIR","EUR","A","2004",0,
"GEO","INFRAINVEST","AIR","EUR","A","2005",3987594.1515286,
"GEO","INFRAINVEST","AIR","EUR","A","2006",55558044.715265,
"GEO","INFRAINVEST","AIR","EUR","A","2007",27578357.555594,
"GEO","INFRAINVEST","AIR","EUR","A","2008",0,
"GEO","INFRAINVEST","AIR","EUR","A","2009",139478.99231793,
"GEO","INFRAINVEST","AIR","EUR","A","2010",8301654.6457361,
"GEO","INFRAINVEST","AIR","EUR","A","2011",9771448.064131,
"GEO","INFRAINVEST","AIR","EUR","A","2012",38449659.4923,
"GEO","INFRAINVEST","AIR","EUR","A","2013",12787681.664029,
"GEO","INFRAINVEST","AIR","EUR","A","2014",6334508.0325564,
"GEO","INFRAINVEST","AIR","EUR","A","2015",10983345.522477,
"GEO","INFRAINVEST","AIR","EUR","A","2016",55774120.520551,
"GEO","INFRAINVEST","AIR","EUR","A","2017",36246804.153884,
"GEO","INFRAINVEST","AIR","EUR","A","2018",18178457.098869,
"GEO","INFRAINVEST","AIR","EUR","A","2019",18266681.962126,
"GEO","INFRAINVEST","SEA","EUR","A","1998",,"B"
"GEO","INFRAINVEST","SEA","EUR","A","2003",0,
"GEO","INFRAINVEST","SEA","EUR","A","2004",2938336.9013139,
"GEO","INFRAINVEST","SEA","EUR","A","2005",4430660.1683651,
"GEO","INFRAINVEST","SEA","EUR","A","2006",3136341.2339263,
"GEO","INFRAINVEST","SEA","EUR","A","2007",4377517.0723166,
"GEO","INFRAINVEST","SEA","EUR","A","2008",29657343.614546,
"GEO","INFRAINVEST","SEA","EUR","A","2009",23608686.322475,
"GEO","INFRAINVEST","SEA","EUR","A","2010",29926575.256682,
"GEO","INFRAINVEST","SEA","EUR","A","2011",6302255.2447552,
"GEO","INFRAINVEST","SEA","EUR","A","2012",20472669.900626,"B"
"GEO","INFRAINVEST","SEA","EUR","A","2013",27160330.544879,
"GEO","INFRAINVEST","SEA","EUR","A","2014",22414058.891209,
"GEO","INFRAINVEST","SEA","EUR","A","2015",10505487.392186,
"GEO","INFRAINVEST","SEA","EUR","A","2016",10587364.805557,
"GEO","INFRAINVEST","SEA","EUR","A","2017",13707651.066681,
"GEO","INFRAINVEST","SEA","EUR","A","2018",4183189.678024,
"GEO","INFRAINVEST","SEA","EUR","A","2019",6109339.8061942,
"IND","INFRAINVEST","AIR","EUR","A","2004",4120533.2708907,
"IND","INFRAINVEST","AIR","EUR","A","2005",63402584.82942,"B"
"IND","INFRAINVEST","AIR","EUR","A","2006",3850986.7195118,
"IND","INFRAINVEST","AIR","EUR","A","2007",17048208.216533,
"IND","INFRAINVEST","AIR","EUR","A","2008",21460335.757565,
"IND","INFRAINVEST","AIR","EUR","A","2009",132628124.65705,
"IND","INFRAINVEST","AIR","EUR","A","2010",207693133.31297,
"IND","INFRAINVEST","AIR","EUR","A","2011",188917906.12454,
"IND","INFRAINVEST","AIR","EUR","A","2012",875593469.72665,
"IND","INFRAINVEST","AIR","EUR","A","2013",781478685.19779,
"IND","INFRAINVEST","AIR","EUR","A","2014",718874988.42989,
"IND","INFRAINVEST","AIR","EUR","A","2015",475092045.39519,
"IND","INFRAINVEST","AIR","EUR","A","2016",241562306.03102,
"IND","INFRAINVEST","SEA","EUR","A","2004",17441222.724201,
"IND","INFRAINVEST","SEA","EUR","A","2005",28480988.46582,
"IND","INFRAINVEST","SEA","EUR","A","2006",56199787.92493,
"IND","INFRAINVEST","SEA","EUR","A","2007",65648851.536412,
"IND","INFRAINVEST","SEA","EUR","A","2008",55089389.373266,
"IND","INFRAINVEST","SEA","EUR","A","2009",65399539.43735,
"IND","INFRAINVEST","SEA","EUR","A","2010",71895047.101659,
"IND","INFRAINVEST","SEA","EUR","A","2011",61020791.864042,
"IND","INFRAINVEST","SEA","EUR","A","2012",62168009.905766,
"IND","INFRAINVEST","SEA","EUR","A","2013",39466023.417621,
"IND","INFRAINVEST","SEA","EUR","A","2014",33961625.462673,
"IND","INFRAINVEST","SEA","EUR","A","2015",66324591.96289,
"IND","INFRAINVEST","SEA","EUR","A","2016",79668459.704938,
"LVA","INFRAINVEST","AIR","EUR","A","2000",12000000,
"LVA","INFRAINVEST","AIR","EUR","A","2001",16000000,
"LVA","INFRAINVEST","AIR","EUR","A","2002",8000000,
"LVA","INFRAINVEST","AIR","EUR","A","2003",4000000,
"LVA","INFRAINVEST","AIR","EUR","A","2004",4000000,
"LVA","INFRAINVEST","AIR","EUR","A","2005",15000000,
"LVA","INFRAINVEST","AIR","EUR","A","2006",18000000,
"LVA","INFRAINVEST","AIR","EUR","A","2007",16000000,
"LVA","INFRAINVEST","AIR","EUR","A","2008",19000000,
"LVA","INFRAINVEST","AIR","EUR","A","2009",3000000,
"LVA","INFRAINVEST","AIR","EUR","A","2010",4000000,
"LVA","INFRAINVEST","AIR","EUR","A","2011",6000000,
"LVA","INFRAINVEST","AIR","EUR","A","2012",10000000,
"LVA","INFRAINVEST","AIR","EUR","A","2013",41000000,
"LVA","INFRAINVEST","AIR","EUR","A","2014",50000000,
"LVA","INFRAINVEST","AIR","EUR","A","2015",42000000,
"LVA","INFRAINVEST","AIR","EUR","A","2016",14000000,
"LVA","INFRAINVEST","AIR","EUR","A","2017",6000000,
"LVA","INFRAINVEST","AIR","EUR","A","2018",10000000,
"LVA","INFRAINVEST","AIR","EUR","A","2019",20000000,
"LVA","INFRAINVEST","AIR","EUR","A","2020",13000000,
"LVA","INFRAINVEST","SEA","EUR","A","2002",31000000,
"LVA","INFRAINVEST","SEA","EUR","A","2003",36000000,
"LVA","INFRAINVEST","SEA","EUR","A","2004",85000000,
"LVA","INFRAINVEST","SEA","EUR","A","2005",54000000,
"LVA","INFRAINVEST","SEA","EUR","A","2006",79000000,
"LVA","INFRAINVEST","SEA","EUR","A","2007",142000000,
"LVA","INFRAINVEST","SEA","EUR","A","2008",269000000,
"LTU","INFRAINVEST","AIR","EUR","A","1995",19000000,
"LTU","INFRAINVEST","AIR","EUR","A","1996",5000000,
"LTU","INFRAINVEST","AIR","EUR","A","1997",3000000,
"LTU","INFRAINVEST","AIR","EUR","A","1998",6000000,
"LTU","INFRAINVEST","AIR","EUR","A","1999",2000000,
"LTU","INFRAINVEST","AIR","EUR","A","2000",1000000,
"LTU","INFRAINVEST","AIR","EUR","A","2001",1000000,
"LTU","INFRAINVEST","AIR","EUR","A","2002",1000000,
"LTU","INFRAINVEST","AIR","EUR","A","2003",5000000,
"LTU","INFRAINVEST","AIR","EUR","A","2004",3000000,
"LTU","INFRAINVEST","AIR","EUR","A","2005",4000000,
"LTU","INFRAINVEST","AIR","EUR","A","2006",18000000,
"LTU","INFRAINVEST","AIR","EUR","A","2007",53000000,
"LTU","INFRAINVEST","AIR","EUR","A","2008",11000000,
"LTU","INFRAINVEST","AIR","EUR","A","2009",29000000,
"LTU","INFRAINVEST","AIR","EUR","A","2010",8000000,
"LTU","INFRAINVEST","AIR","EUR","A","2011",14000000,
"LTU","INFRAINVEST","AIR","EUR","A","2012",3000000,
"LTU","INFRAINVEST","AIR","EUR","A","2013",7000000,
"LTU","INFRAINVEST","AIR","EUR","A","2014",6000000,
"LTU","INFRAINVEST","AIR","EUR","A","2015",6000000,
"LTU","INFRAINVEST","AIR","EUR","A","2016",2000000,
"LTU","INFRAINVEST","AIR","EUR","A","2017",29000000,
"LTU","INFRAINVEST","AIR","EUR","A","2018",6000000,
"LTU","INFRAINVEST","AIR","EUR","A","2019",21000000,
"LTU","INFRAINVEST","AIR","EUR","A","2020",26000000,
"LTU","INFRAINVEST","SEA","EUR","A","1995",6000000,
"LTU","INFRAINVEST","SEA","EUR","A","1996",8000000,
"LTU","INFRAINVEST","SEA","EUR","A","1997",21000000,
"LTU","INFRAINVEST","SEA","EUR","A","1998",19000000,
"LTU","INFRAINVEST","SEA","EUR","A","1999",11000000,
"LTU","INFRAINVEST","SEA","EUR","A","2000",13000000,
"LTU","INFRAINVEST","SEA","EUR","A","2001",33000000,
"LTU","INFRAINVEST","SEA","EUR","A","2002",29000000,
"LTU","INFRAINVEST","SEA","EUR","A","2003",23000000,
"LTU","INFRAINVEST","SEA","EUR","A","2004",16000000,
"LTU","INFRAINVEST","SEA","EUR","A","2005",30000000,
"LTU","INFRAINVEST","SEA","EUR","A","2006",30000000,
"LTU","INFRAINVEST","SEA","EUR","A","2007",26000000,
"LTU","INFRAINVEST","SEA","EUR","A","2008",42000000,
"LTU","INFRAINVEST","SEA","EUR","A","2009",16000000,
"LTU","INFRAINVEST","SEA","EUR","A","2010",21000000,
"LTU","INFRAINVEST","SEA","EUR","A","2011",27000000,
"LTU","INFRAINVEST","SEA","EUR","A","2012",28000000,
"LTU","INFRAINVEST","SEA","EUR","A","2013",83000000,
"LTU","INFRAINVEST","SEA","EUR","A","2014",22000000,
"LTU","INFRAINVEST","SEA","EUR","A","2015",17000000,
"LTU","INFRAINVEST","SEA","EUR","A","2016",13000000,
"LTU","INFRAINVEST","SEA","EUR","A","2017",25000000,
"LTU","INFRAINVEST","SEA","EUR","A","2018",36000000,
"LTU","INFRAINVEST","SEA","EUR","A","2019",78000000,
"LTU","INFRAINVEST","SEA","EUR","A","2020",49000000,
"MKD","INFRAINVEST","AIR","EUR","A","1995",48960977.673631,
"MKD","INFRAINVEST","AIR","EUR","A","1996",10864073.268588,
"MKD","INFRAINVEST","AIR","EUR","A","1997",2991484.9517623,
"MKD","INFRAINVEST","AIR","EUR","A","1998",1375745.6049841,
"MKD","INFRAINVEST","AIR","EUR","A","1999",11036344.05019,
"MKD","INFRAINVEST","AIR","EUR","A","2000",14211609.715932,
"MKD","INFRAINVEST","AIR","EUR","A","2001",3890846.1687478,
"MKD","INFRAINVEST","AIR","EUR","A","2002",8166866.4651736,
"MKD","INFRAINVEST","AIR","EUR","A","2003",179551.08963027,
"MKD","INFRAINVEST","AIR","EUR","A","2004",81518.859388119,
"MKD","INFRAINVEST","AIR","EUR","A","2005",179450.32733371,
"MKD","INFRAINVEST","AIR","EUR","A","2006",2010135.6596432,
"MKD","INFRAINVEST","AIR","EUR","A","2007",310536.16520524,
"MKD","INFRAINVEST","AIR","EUR","A","2008",1485345.6774809,
"MKD","INFRAINVEST","AIR","EUR","A","2009",653320.86550246,
"MKD","INFRAINVEST","AIR","EUR","A","2010",97539.405919992,
"MKD","INFRAINVEST","AIR","EUR","A","2011",101524735.61119,
"MKD","INFRAINVEST","AIR","EUR","A","2012",381330.65938156,
"MKD","INFRAINVEST","AIR","EUR","A","2013",3432460.6513694,
"MKD","INFRAINVEST","AIR","EUR","A","2014",483264.80009607,
"MKD","INFRAINVEST","AIR","EUR","A","2015",565142.23105953,
"MKD","INFRAINVEST","AIR","EUR","A","2016",1101601.0831907,
"MKD","INFRAINVEST","AIR","EUR","A","2017",1013494.0909556,
"MKD","INFRAINVEST","AIR","EUR","A","2018",1336830.7595766,
"MKD","INFRAINVEST","AIR","EUR","A","2019",4610552.0897859,
"MKD","INFRAINVEST","AIR","EUR","A","2020",2122643.880372,
"MDA","INFRAINVEST","AIR","EUR","A","1995",0,
"MDA","INFRAINVEST","AIR","EUR","A","1996",171086.39863131,
"MDA","INFRAINVEST","AIR","EUR","A","1997",190646.86481231,
"MDA","INFRAINVEST","AIR","EUR","A","1998",826405.30221642,
"MDA","INFRAINVEST","AIR","EUR","A","1999",1252628.2825572,
"MDA","INFRAINVEST","AIR","EUR","A","2000",6874766.1274181,
"MDA","INFRAINVEST","AIR","EUR","A","2001",1562445.7484115,
"MDA","INFRAINVEST","AIR","EUR","A","2002",2025837.216188,
"MDA","INFRAINVEST","AIR","EUR","A","2003",1205882.1662721,
"MDA","INFRAINVEST","AIR","EUR","A","2004",1108286.0681922,
"MDA","INFRAINVEST","AIR","EUR","A","2005",1211641.9661761,
"MDA","INFRAINVEST","AIR","EUR","A","2006",1697813.4588098,
"MDA","INFRAINVEST","AIR","EUR","A","2007",3732354.0920447,
"MDA","INFRAINVEST","AIR","EUR","A","2008",11845704.786712,
"MDA","INFRAINVEST","AIR","EUR","A","2009",3613975.7605483,
"MDA","INFRAINVEST","AIR","EUR","A","2010",0,
"MDA","INFRAINVEST","AIR","EUR","A","2011",1775796.5059673,
"MDA","INFRAINVEST","AIR","EUR","A","2013",59801.10153629,
"MDA","INFRAINVEST","AIR","EUR","A","2014",6659899.3495856,
"MDA","INFRAINVEST","AIR","EUR","A","2015",20315951.375879,
"MDA","INFRAINVEST","AIR","EUR","A","2016",18462571.332662,
"MDA","INFRAINVEST","AIR","EUR","A","2017",17800936.588362,
"MDA","INFRAINVEST","AIR","EUR","A","2018",14108352.14447,
"MDA","INFRAINVEST","AIR","EUR","A","2019",5641992.6908239,
"MDA","INFRAINVEST","AIR","EUR","A","2020",2176774.3241875,
"MDA","INFRAINVEST","SEA","EUR","A","2008",4581211.7959659,
"MDA","INFRAINVEST","SEA","EUR","A","2009",3097693.5090414,
"MDA","INFRAINVEST","SEA","EUR","A","2010",5365133.9454463,
"MDA","INFRAINVEST","SEA","EUR","A","2011",4163936.6346819,
"MDA","INFRAINVEST","SEA","EUR","A","2014",3867038.3320175,
"MDA","INFRAINVEST","SEA","EUR","A","2015",0,
"MDA","INFRAINVEST","SEA","EUR","A","2016",45362.583126934,
"MDA","INFRAINVEST","SEA","EUR","A","2017",47980.961154614,
"MDA","INFRAINVEST","SEA","EUR","A","2018",0,
"ROU","INFRAINVEST","AIR","EUR","A","1995",11119347.664937,
"ROU","INFRAINVEST","AIR","EUR","A","1996",20105554.159337,
"ROU","INFRAINVEST","AIR","EUR","A","1997",4944987.0194091,
"ROU","INFRAINVEST","AIR","EUR","A","1998",3026329.0628468,
"ROU","INFRAINVEST","AIR","EUR","A","1999",3069744.5972495,
"ROU","INFRAINVEST","AIR","EUR","A","2000",6521193.8801104,
"ROU","INFRAINVEST","AIR","EUR","A","2001",7304882.7374087,
"ROU","INFRAINVEST","AIR","EUR","A","2002",14080901.177675,
"ROU","INFRAINVEST","AIR","EUR","A","2003",2663328.6281194,
"ROU","INFRAINVEST","AIR","EUR","A","2004",2220851.3263418,
"ROU","INFRAINVEST","AIR","EUR","A","2005",1932420.4946996,
"ROU","INFRAINVEST","AIR","EUR","A","2006",15038020.655998,
"ROU","INFRAINVEST","AIR","EUR","A","2007",41942538.721951,
"ROU","INFRAINVEST","AIR","EUR","A","2008",9229098.805646,
"ROU","INFRAINVEST","AIR","EUR","A","2009",6132654.0239645,
"ROU","INFRAINVEST","AIR","EUR","A","2010",949983.37529093,
"ROU","INFRAINVEST","AIR","EUR","A","2011",2123342.613127,
"ROU","INFRAINVEST","AIR","EUR","A","2012",21085215.674839,
"ROU","INFRAINVEST","AIR","EUR","A","2013",19233815.310117,
"ROU","INFRAINVEST","AIR","EUR","A","2014",28575928.717683,
"ROU","INFRAINVEST","AIR","EUR","A","2015",38693422.11824,
"ROU","INFRAINVEST","AIR","EUR","A","2016",22267747.394674,
"ROU","INFRAINVEST","AIR","EUR","A","2017",17729332.195154,
"ROU","INFRAINVEST","AIR","EUR","A","2018",1933820.3695746,
"ROU","INFRAINVEST","SEA","EUR","A","1995",7412898.4432913,"M"
"ROU","INFRAINVEST","SEA","EUR","A","1996",,"M"
"ROU","INFRAINVEST","SEA","EUR","A","1997",,"M"
"ROU","INFRAINVEST","SEA","EUR","A","1998",,"M"
"ROU","INFRAINVEST","SEA","EUR","A","1999",,"M"
"ROU","INFRAINVEST","SEA","EUR","A","2000",,"M"
"ROU","INFRAINVEST","SEA","EUR","A","2001",,"M"
"ROU","INFRAINVEST","SEA","EUR","A","2002",,"M"
"ROU","INFRAINVEST","SEA","EUR","A","2003",,"M"
"ROU","INFRAINVEST","SEA","EUR","A","2004",,"M"
"ROU","INFRAINVEST","SEA","EUR","A","2005",,"M"
"ROU","INFRAINVEST","SEA","EUR","A","2006",,"M"
"ROU","INFRAINVEST","SEA","EUR","A","2007",,"M"
"ROU","INFRAINVEST","SEA","EUR","A","2008",,"M"
"ROU","INFRAINVEST","SEA","EUR","A","2009",,"M"
"ROU","INFRAINVEST","SEA","EUR","A","2010",,"M"
"ROU","INFRAINVEST","SEA","EUR","A","2011",,"M"
"ROU","INFRAINVEST","SEA","EUR","A","2012",,"M"
"ROU","INFRAINVEST","SEA","EUR","A","2013",,"M"
"ROU","INFRAINVEST","SEA","EUR","A","2014",,"M"
"ROU","INFRAINVEST","SEA","EUR","A","2015",,"M"
"ROU","INFRAINVEST","SEA","EUR","A","2016",,"M"
"ROU","INFRAINVEST","SEA","EUR","A","2017",,"M"
"ROU","INFRAINVEST","SEA","EUR","A","2018",,"M"
"ROU","INFRAINVEST","SEA","EUR","A","2019",,"M"
"ROU","INFRAINVEST","SEA","EUR","A","2020",,"M"
"RUS","INFRAINVEST","AIR","EUR","A","1996",381021987.65983,
"RUS","INFRAINVEST","AIR","EUR","A","1997",351196011.76955,
"RUS","INFRAINVEST","AIR","EUR","A","1998",181137264.12534,
"RUS","INFRAINVEST","AIR","EUR","A","1999",130617334.79773,
"RUS","INFRAINVEST","AIR","EUR","A","2000",239305918.23157,
"RUS","INFRAINVEST","AIR","EUR","A","2001",242804419.568,
"RUS","INFRAINVEST","AIR","EUR","A","2002",496140402.96352,
"RUS","INFRAINVEST","AIR","EUR","A","2003",575694310.27473,
"RUS","INFRAINVEST","AIR","EUR","A","2004",683498816.11866,
"RUS","INFRAINVEST","AIR","EUR","A","2005",267903220.30623,
"RUS","INFRAINVEST","AIR","EUR","A","2006",397783124.90292,
"RUS","INFRAINVEST","AIR","EUR","A","2007",435393025.87819,
"RUS","INFRAINVEST","AIR","EUR","A","2008",440591135.71124,
"RUS","INFRAINVEST","AIR","EUR","A","2009",268598770.89144,
